provider,dataProvider,title,collection,description,creator,publisher,contributor,type,identifier,language,temporal,spatial,subject,date,extent,format,standardizedRights,relation,isShownAt,preview,count
Missouri Hub,U.S. Army Corps of Engineers through Missouri Digital Heritage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2
Mountain West Digital Library,Utah Valley University - Woodbury Art Museum,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,241
North Carolina Digital Heritage Center,North Carolina Agricultural and Technical State University,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,183
North Carolina Digital Heritage Center,"Perry Memorial Library (Henderson, N.C.)",1.0,1.0,1.0,0.58,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,50
Smithsonian Institution,"Archives Center, National Museum of American History",1.0,1.0,1.0,0.4181838335134536,0.0,0.0,1.0,0.0,1.385540499348796E-4,0.9915482029539724,0.6831823094189043,0.9995012054202345,0.9915482029539724,0.0,0.9964253055116801,0.0,0.0,1.0,1.0,36087
The Portal to Texas History,Gladys Johnson Ritchie Library,1.0,1.0,1.0,0.5250683682771194,0.7954421148587055,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10970
The Portal to Texas History,Mesquite Public Library,1.0,1.0,1.0,0.9405111018014244,0.9727691663175534,0.0010473397570171764,1.0,1.0,0.9991621281943862,0.0,0.9991621281943862,1.0,0.9909928780896523,0.0,1.0,0.0,0.0,1.0,1.0,4774
The Portal to Texas History,Northeast Lakeview College,1.0,1.0,1.0,0.024875621890547265,0.004975124378109453,0.7661691542288557,1.0,1.0,0.7164179104477612,0.0,1.0,1.0,0.8606965174129353,0.0,1.0,0.0,0.029850746268656716,1.0,1.0,201
The Portal to Texas History,Tarleton State University,1.0,1.0,1.0,0.17123287671232876,0.14807566862361382,0.1268754076973255,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3066
Biodiversity Heritage Library,Cornell University Library,1.0,0.14715719063545152,0.3588628762541806,0.9561872909698996,0.7719063545150502,0.45652173913043476,1.0,1.0,0.9787625418060201,0.008695652173913044,0.3877926421404682,0.9944816053511706,0.8322742474916388,0.0,1.0,0.0,0.3903010033444816,1.0,1.0,5980
Biodiversity Heritage Library,Toronto Public Library : North York Central (archive.org),1.0,0.09090909090909091,0.18181818181818182,0.6363636363636364,1.0,0.2727272727272727,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.09090909090909091,1.0,1.0,11
Biodiversity Heritage Library,Webster Family Library of Veterinary Medicine (archive.org),1.0,0.07679465776293823,0.09432387312186978,0.9148580968280468,0.9974958263772955,0.2612687813021703,1.0,1.0,0.9974958263772955,0.009181969949916527,0.2595993322203673,1.0,0.9991652754590985,0.0,1.0,0.0,0.07762938230383973,1.0,1.0,1198
California Digital Library,"UC Davis, University Library, Special Collections",1.0,1.0,0.9131673563530289,0.23478732786106776,0.9932161997150804,0.09056373380367681,1.0,1.0,0.02326843497727427,0.0,0.006580286276372024,0.9119462723017434,0.7600569839223933,0.006783800284919612,0.9263957669086222,0.0,0.005562716233634082,1.0,0.9902991655925649,14741
Digital Commonwealth,Amherst College Archives & Special Collections,1.0,1.0,0.6898375519455988,0.944087646392142,0.7725727238383076,0.4151870041556479,0.9996222138269739,0.32225160559123533,0.9682659614658103,0.4971666037023045,0.29391764261428033,0.9958443520967133,0.6766150358896864,1.0,1.0,0.0,1.0,1.0,1.0,2647
Digital Commonwealth,"Transgender Archives, University of Victoria",1.0,1.0,0.15,1.0,0.6214285714285714,0.6428571428571429,1.0,0.0,1.0,0.625,0.8821428571428571,0.9964285714285714,0.9178571428571428,0.0,1.0,0.0,1.0,1.0,1.0,280
Digital Library of Tennessee,Bryan College,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.0,0.0,1.0,0.0,1.0,1.0,20
Digital Library of Tennessee,Roy Bailey African American Museum,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2
Empire State Digital Network,University of Rochester. Medical Center. Eastman Institute for Oral Health,1.0,1.0,0.9655172413793104,0.022988505747126436,0.0,0.0,1.0,1.0,0.06896551724137931,0.0,0.0,0.9655172413793104,0.6551724137931034,0.0,1.0,0.0,0.0,1.0,1.0,87
Indiana Memory,Indianapolis Special Collections Room,1.0,1.0,0.049342105263157895,0.003289473684210526,0.993421052631579,0.0,1.0,0.0,1.0,0.9539473684210527,0.0,1.0,0.9506578947368421,0.0,0.9967105263157895,0.0,0.0,1.0,1.0,304
Minnesota Digital Library,Dakota Wesleyan University,1.0,1.0,0.9446640316205533,0.6758893280632411,0.0,0.26877470355731226,1.0,0.0,0.039525691699604744,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4782608695652174,1.0,1.0,253
Minnesota Digital Library,Martin County Historical Society,1.0,1.0,1.0,0.07633587786259542,0.0,0.06870229007633588,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,131
Minnesota Digital Library,Northfield Hospital,1.0,1.0,1.0,0.0625,0.0,0.015625,0.84375,0.0,0.0,0.0,0.0,0.765625,1.0,0.0,1.0,0.0,0.96875,1.0,1.0,64
Missouri Hub,"Missouri Valley Special Collections, Kansas City Public Library through Missouri Digital Heritage",1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2
South Carolina Digital Library,Avery Research Center at the College of Charleston,1.0,0.9884575026232949,0.9995502923099985,0.3275371008844251,0.0,0.3290361265177634,1.0,0.0,0.8295607854894319,0.0,0.9145555388997152,0.9986508769299955,0.8105231599460351,0.0,0.9997001948733323,0.0,0.0,1.0,1.0,6671
South Carolina Digital Library,Congaree National Park,1.0,1.0,0.9718255499807025,0.2502894635275955,0.0,0.0,0.0,0.0,0.11096101891161714,0.0,1.0,0.9980702431493632,0.2996912389038981,0.0,1.0,0.0,0.2502894635275955,1.0,1.0,5182
South Carolina Digital Library,"The Rice Museum, Georgetown, (S.C.) www.ricemuseum.org",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.125,1.0,1.0,16
South Carolina Digital Library,Waring historical Library (MUSC),1.0,1.0,1.0,1.0,0.0,0.9615384615384616,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,26
The Portal to Texas History,Eastland Centennial Memorial Library,1.0,1.0,1.0,0.6987399770904925,0.3344788087056128,0.2520045819014891,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,873
University of Southern California Libraries,40366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
California Digital Library,"San Diego State University, Special Collections and University Archives",1.0,1.0,1.0,0.5714285714285714,0.9553571428571429,0.09375,1.0,1.0,0.9821428571428571,0.0,0.8482142857142857,1.0,1.0,0.0,1.0,0.0,0.0625,1.0,0.8526785714285714,224
California Digital Library,"UCLA, Library Special Collections, Charles E. Young Research Library",1.0,1.0,0.952046318394767,0.0738972863077875,0.07071510651462919,0.8604702554583222,0.9996906214089984,0.9939450190046849,0.7120127287191726,0.0,0.7696013435870238,0.9165561743127375,0.17674356934500132,0.016971625563511006,0.8677185538760718,0.0,0.929505878193229,1.0,0.9812604967736233,22626
California Digital Library,West Valley College Library,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.40816326530612246,0.0,0.8163265306122449,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,98
Digital Commonwealth,"Human Sexuality Collection, Cornell University",1.0,1.0,0.6056338028169014,0.9859154929577465,0.5352112676056338,0.38028169014084506,1.0,0.0,1.0,0.7183098591549296,0.4507042253521127,1.0,0.971830985915493,0.0,1.0,0.0,1.0,1.0,1.0,71
Digital Commonwealth,Jacob Edwards Library,1.0,1.0,1.0,0.40384615384615385,0.0,0.0,1.0,1.0,0.038461538461538464,0.0,1.0,1.0,1.0,0.21794871794871795,1.0,0.0,1.0,1.0,1.0,156
Digital Maryland,Talbot County Free Library,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,18
Indiana Memory,Brownsburg Public Library,1.0,1.0,0.985445205479452,0.0025684931506849314,0.4648972602739726,0.0,1.0,0.0,0.0,0.0,0.0,0.9991438356164384,0.7277397260273972,0.0,0.9871575342465754,0.0,0.0,1.0,1.0,1168
Mountain West Digital Library,Montana State University Library,1.0,1.0,0.9974570883661793,0.9942784488239034,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9821996185632549,0.9955499046408137,0.0,0.0,0.0,0.0,1.0,1.0,1573
National Archives and Records Administration,National Archives at College Park - Still Pictures,1.0,0.9999968588229381,0.4295810926270292,0.9999874352917525,0.0,0.15625157058853092,1.0,1.0,0.0018847062371211741,0.0,0.03329019450168367,0.1836551992762728,0.5993554304669045,6.282354123737247E-6,1.0,0.0,0.9999968588229381,1.0,0.8658528923958385,318352
PA Digital,University of Pennsylvania,0.9999326032013479,1.0,0.011962931760741365,0.2843133951137321,0.10065711878685762,0.17550126368997473,0.3998989048020219,1.0,0.30288121314237576,0.0,0.0,0.9155855096882898,0.8152653748946925,0.0,0.4449873631002527,0.9856107834877843,0.19824768323504632,1.0,0.6825273799494525,29675
South Carolina Digital Library,University of South Carolina. South Caroliniana Library. University Archives,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5074626865671642,0.0,1.0,0.0,1.0,1.0,1.0,67
ARTstor,University of Puget Sound,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919354838709677,0.9435483870967742,0.0,1.0,0.0,0.0,1.0,1.0,124
Digital Commonwealth,Hubbard Memorial Library,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22
Digital Library of Georgia,Tennessee State Museum,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Digital Maine,Fayette Baptist Church,1.0,0.0,0.9696969696969697,1.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,1.0,1.0,0.09090909090909091,0.0,0.0,1.0,0.0,1.0,0.9696969696969697,33
Empire State Digital Network,Oneida Public Library,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Minnesota Digital Library,Bethany Lutheran College,1.0,1.0,1.0,0.9692307692307692,0.0,0.9846153846153847,1.0,0.0,0.6923076923076923,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,65
Minnesota Digital Library,Minitex,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,19
Missouri Hub,Misssouri State Library through Missouri Digital Heritage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
Recollection Wisconsin,"Preservation Racine, Inc.",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,109
Smithsonian Institution,Freer Gallery of Art and Arthur M. Sackler Gallery,1.0,1.0,0.47379333622643327,0.3263416751048749,0.0,0.0,1.0,1.0,6.509474902357876E-4,0.8458459906456435,0.9855586093832875,1.0,0.8458459906456435,0.8944741790828873,0.923935580307633,0.0,0.0,1.0,1.0,41478
The Portal to Texas History,Patrick Heath Public Library,1.0,1.0,1.0,0.9660421545667447,0.9613583138173302,0.003981264637002342,1.0,1.0,1.0,0.0,0.9985948477751756,1.0,0.9814988290398127,0.0,1.0,0.0,0.0,1.0,1.0,4270
The Portal to Texas History,Private Collection of Charles R. Delphenis,1.0,1.0,1.0,0.0030581039755351682,0.0061162079510703364,0.009174311926605505,1.0,1.0,0.01834862385321101,0.0,1.0,1.0,0.05504587155963303,0.0,1.0,0.0,0.0,1.0,1.0,327
United States Government Publishing Office (GPO),United States Government Publishing Office (GPO),1.0,0.0,0.9988403914838351,0.6869636810612737,0.9992752446773969,0.14682383227422421,0.9957906210863212,0.9999246254464493,0.9998434528503177,0.024322788626559674,0.7951493575768821,0.9949962892527483,0.9988287953986734,0.9064485829583933,0.9982026067999443,0.0,0.4324064195927455,1.0,1.0,172472
Big Sky Country Digital Network,Lewis and Clark County,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,226
Biodiversity Heritage Library,"Emory University, Robert W. Woodruff Library (archive.org)",1.0,0.375,0.0,1.0,1.0,0.625,1.0,1.0,1.0,0.125,0.625,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,8
California Digital Library,Sacramento City College,1.0,1.0,1.0,1.0,0.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,1.0,0.10526315789473684,19
Digital Commonwealth,Iowa Public Television,1.0,1.0,0.994579945799458,0.13550135501355012,0.0,0.013550135501355014,1.0,0.0,0.0,0.0,0.0,1.0,0.7560975609756098,1.0,1.0,0.0,1.0,1.0,1.0,369
Digital Library of Georgia,Auburn Avenue Research Library on African-American Culture and History,1.0,1.0,1.0,0.5407262021589794,0.0,0.0,1.0,0.0,0.1874386653581943,0.0,1.0,1.0,1.0,0.0,0.053974484789008834,0.0,0.0,1.0,1.0,1019
Digital Library of Georgia,Florida State University Libraries. Special Collections,1.0,1.0,1.0,0.8775510204081632,0.0,0.0,1.0,0.0,0.4897959183673469,0.0,0.6938775510204082,1.0,0.9387755102040817,0.0,0.5918367346938775,0.0,1.0,1.0,1.0,49
Digital Library of Georgia,"University of Maryland, College Park. Libraries",1.0,1.0,1.0,0.9688385269121813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9263456090651558,1.0,0.0,0.0,0.0,1.0,1.0,1.0,353
Digital Library of Tennessee,Englewood Textile Museum,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0,0.30303030303030304,0.0,0.0,1.0,0.0,1.0,1.0,33
Illinois Digital Heritage Hub,Plainfield Public Library; Plainfield Historical Society,1.0,1.0,1.0,0.1824561403508772,0.0,0.031578947368421054,0.9754385964912281,0.0,0.031578947368421054,0.0,0.0,1.0,0.9964912280701754,0.0,0.02456140350877193,0.0,0.0035087719298245615,1.0,1.0,285
Indiana Memory,"Harris, Hilderman",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Indiana Memory,"Nefouse, Lonnie",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,3
Missouri Hub,Linda Hall Library,1.0,1.0,0.9293132847620524,0.39598511858626567,0.0,0.0,3.875368159975198E-4,1.0,0.99844985273601,0.0,0.00666563323515734,0.921717563168501,0.39071461788869943,0.0,0.990931638505658,0.0,0.941094403968377,1.0,1.0,12902
Mountain West Digital Library,Morgan County (UT) Historical Society and Morgan County (UT) Public Library,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,117
North Carolina Digital Heritage Center,Bellamy Mansion Museum,1.0,1.0,1.0,0.0,0.525,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,40
North Carolina Digital Heritage Center,City of Raleigh Museum,1.0,1.0,1.0,0.40476190476190477,0.0,1.0,1.0,1.0,1.0,0.0,0.5833333333333334,0.9880952380952381,0.4523809523809524,0.0,1.0,0.0,0.0,1.0,1.0,84
North Carolina Digital Heritage Center,William Peace University,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,109
Recollection Wisconsin,Whitefish Bay Public Library,1.0,1.0,1.0,1.0,0.0,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,40
South Carolina Digital Library,"Old Exchange and Provost Dungeon Museum, Charleston, S.C",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
The Portal to Texas History,Texas Military Forces Museum,1.0,1.0,1.0,0.05660377358490566,0.0,0.20754716981132076,1.0,1.0,0.018867924528301886,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,106
The Portal to Texas History,University of Texas Health Science Center Libraries,1.0,1.0,1.0,0.6775510204081633,0.02040816326530612,0.01020408163265306,1.0,1.0,0.9959183673469387,0.0,0.9979591836734694,1.0,0.689795918367347,0.0,1.0,0.0,0.336734693877551,1.0,1.0,490
Biodiversity Heritage Library,MIT Libraries (archive.org),1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2
California Digital Library,Pomona Public Library,1.0,1.0,0.037465125548027105,1.0,1.0,0.0,1.0,1.0,1.0,1.9928258270227183E-4,0.010561976883220407,0.08389796731765643,0.8876046233559187,0.0,0.9603427660422479,0.0,0.0,1.0,1.0,5018
Digital Library of Tennessee,"James E. Walker Library, Middle Tennessee State University",1.0,1.0,0.9565217391304348,0.21739130434782608,0.0,0.13043478260869565,0.8695652173913043,0.5217391304347826,0.4782608695652174,0.8695652173913043,0.8695652173913043,1.0,0.9130434782608695,0.391304347826087,0.6956521739130435,0.0,0.0,1.0,1.0,23
Digital Library of Tennessee,Tennessee Sampler Survey,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1
Indiana Memory,Private collection - loaned for digitization,1.0,1.0,0.65,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20
Minnesota Digital Library,McLeod County Historical Society,1.0,1.0,1.0,0.1111111111111111,0.0,0.044444444444444446,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,90
North Carolina Digital Heritage Center,Heritage Research Center at High Point Public Library,1.0,1.0,1.0,0.5686274509803921,0.1568627450980392,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9019607843137255,0.0,1.0,1.0,51
OKHub,University of Oklahoma Libraries,1.0,1.0,0.0,0.9887419954554844,0.0439991737244371,0.8502375542243338,0.9589960751910762,0.9560008262755629,0.0,0.0,0.0,0.9754183020037183,0.718343317496385,3.098533360875852E-4,0.9840941954141706,1.0,0.0,1.0,0.0439991737244371,9682
South Carolina Digital Library,Drayton Hall: A National Historic Trust Site,1.0,1.0,1.0,0.9032258064516129,0.0,0.9032258064516129,1.0,0.0,0.8387096774193549,0.0,0.9032258064516129,1.0,0.8387096774193549,0.0,1.0,0.0,0.0,1.0,1.0,31
The Portal to Texas History,Alvin Museum Society,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,6
The Portal to Texas History,San Jacinto Museum of History,1.0,1.0,1.0,0.8414179104477612,0.6044776119402985,0.033582089552238806,1.0,1.0,1.0,0.0,0.9944029850746269,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,536
Biodiversity Heritage Library,Brandeis University Libraries (archive.org),1.0,0.05263157894736842,0.8421052631578947,0.9473684210526315,1.0,0.9473684210526315,1.0,1.0,0.9473684210526315,0.21052631578947367,0.05263157894736842,1.0,1.0,0.0,1.0,0.0,0.05263157894736842,1.0,1.0,19
California Digital Library,"California State University, Chico",1.0,1.0,0.9572979417670683,0.21184738955823293,0.9981488453815262,0.6757028112449799,1.0,1.0,0.004392570281124498,3.137550200803213E-4,0.8098017068273092,0.9282128514056225,0.814445281124498,0.0012550200803212851,0.8032442269076305,0.0,0.9981488453815262,1.0,0.9981488453815262,31872
Digital Commonwealth,Thirteen WNET,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608695,0.13043478260869565,1.0,0.0,1.0,1.0,1.0,115
Digital Maine,Freeport Public Library,1.0,0.0,0.125,1.0,0.75,0.0,1.0,0.0,1.0,0.0,1.0,0.875,1.0,0.0,0.0,1.0,0.0,1.0,1.0,8
Digital Maryland,Captain Avery Museum,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,18
Empire State Digital Network,Corning Community College,1.0,1.0,1.0,0.9918032786885246,0.0,0.0,1.0,1.0,0.8114754098360656,0.0,0.28688524590163933,1.0,0.30327868852459017,0.0,0.3114754098360656,0.06557377049180328,0.0,1.0,1.0,122
HathiTrust,Penn State University,1.0,0.0,0.6853199937714107,0.8973839925256929,0.979757085020243,0.24219479912799752,1.0,1.0,0.9854796013702897,0.0652639364683899,0.5844947056991592,0.8710098100280287,0.9788227966365618,0.9754165369043911,1.0,0.0,0.06131267517907194,1.0,0.8986686390532544,51376
Illinois Digital Heritage Hub,Cary Area Public Library,1.0,1.0,0.9988023952095808,0.037125748502994015,0.0,0.0,0.9928143712574851,0.0,1.0,0.9952095808383233,1.0,1.0,0.9892215568862276,0.0,0.0,0.0,0.0,1.0,1.0,835
Indiana Memory,Jefferson County Historical Society,1.0,1.0,1.0,0.3013698630136986,0.0,0.0,1.0,0.0,0.0410958904109589,0.0,0.4794520547945205,1.0,0.8356164383561644,0.0,0.9863013698630136,0.0,0.0,1.0,1.0,73
Ohio Digital Network,Columbus Metropolitan Library,1.0,1.0,1.0,0.6865979381443299,0.8144329896907216,0.2556701030927835,1.0,0.6659793814432989,1.0,0.0,1.0,1.0,0.9402061855670103,0.5360824742268041,0.9979381443298969,1.0,0.9567010309278351,1.0,1.0,485
South Carolina Digital Library,"Historic Columbia, S.C. Foundation",1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,3
The Portal to Texas History,Montgomery County Memorial Library,1.0,1.0,1.0,0.7724514563106796,0.9605582524271845,6.067961165048543E-4,1.0,1.0,1.0,0.0,1.0,1.0,0.9933252427184466,0.0,1.0,0.0,0.0,1.0,1.0,1648
The Portal to Texas History,University of Texas Permian Basin,1.0,1.0,1.0,0.019762845849802372,0.0,0.03162055335968379,1.0,1.0,0.9960474308300395,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.023715415019762844,1.0,1.0,506
Biodiversity Heritage Library,History of Modern Biomedicine Research Group (archive.org),1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1
Biodiversity Heritage Library,University of Southampton (archive.org),1.0,0.12334801762114538,0.0,0.9030837004405287,1.0,0.23348017621145375,1.0,1.0,0.986784140969163,0.05286343612334802,0.29955947136563876,0.986784140969163,0.9911894273127754,0.0,1.0,0.0,0.1762114537444934,1.0,1.0,227
Digital Commonwealth,University of Massachusetts Lowell Libraries,1.0,1.0,1.0,1.0,0.8573459715639811,0.3981042654028436,1.0,0.9985781990521327,0.0,0.8459715639810427,0.8459715639810427,1.0,0.9962085308056872,0.0,1.0,0.0,1.0,1.0,1.0,2110
Digital Library of Tennessee,Kansas Historical Society,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2
Empire State Digital Network,Manhattanville College,1.0,1.0,1.0,0.7993079584775087,0.1245674740484429,0.0,1.0,0.9896193771626297,0.8581314878892734,0.0,0.0,1.0,0.0,0.9757785467128027,0.28719723183391005,0.0,0.0,1.0,1.0,289
Illinois Digital Heritage Hub,Governors State University,1.0,1.0,0.9387878787878788,0.96,0.0,0.04242424242424243,1.0,0.0,0.6545454545454545,0.0,0.0,0.9993939393939394,0.9993939393939394,0.0,0.23454545454545456,0.0,0.08303030303030302,1.0,1.0,1650
Illinois Digital Heritage Hub,Monmouth College,1.0,1.0,0.6733870967741935,0.028225806451612902,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3548387096774194,0.9838709677419355,0.0,0.0,0.0,0.0,1.0,1.0,248
Indiana Memory,IUPUI University Library Ruth Lilly Special Collections and Archives,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Minnesota Digital Library,CentraCare Health - St. Cloud Hospital,1.0,1.0,1.0,0.72,0.0,0.52,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,50
Minnesota Digital Library,Otter Tail County Historical Society,1.0,1.0,1.0,0.22,0.0,0.29333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,150
